"album_name","track_name","line","lyric"
"evermore","marjorie",40,"Watched as you signed your name Marjorie"
"evermore","marjorie",41,"All your closets of backlogged dreams"
"evermore","marjorie",42,"And how you left them all to me"
"evermore","marjorie",43,"What died didn't stay dead"
"evermore","marjorie",44,"What died didn't stay dead"
"evermore","marjorie",45,"You're alive, you're alive in my head"
"evermore","marjorie",46,"What died didn't stay dead"
"evermore","marjorie",47,"What died didn't stay dead"
"evermore","marjorie",48,"You're alive, so alive"
"evermore","marjorie",49,"And if I didn't know better"
"evermore","marjorie",50,"I'd think you were singing to me now"
"evermore","marjorie",51,"If I didn't know better"
"evermore","marjorie",52,"I'd think you were still around"
"evermore","marjorie",53,"I know better"
"evermore","marjorie",54,"But I still feel you all around"
"evermore","marjorie",55,"I know better"
"evermore","marjorie",56,"But you're still around"
"evermore","closure",1,"It's been a long time"
"evermore","closure",2,"And seeing the shape of your name"
"evermore","closure",3,"Still spells out pain"
"evermore","closure",4,"It wasn't right"
"evermore","closure",5,"The way it all went down"
"evermore","closure",6,"Looks like you know that now"
"evermore","closure",7,"Yes, I got your letter"
"evermore","closure",8,"Yes, I'm doing better"
"evermore","closure",9,"It cut deep to know ya, right to the bone"
"evermore","closure",10,"Yes, I got your letter"
"evermore","closure",11,"Yes, I'm doing better"
"evermore","closure",12,"I know that it's over, I don't need your"
"evermore","closure",13,"Closure, your closure"
"evermore","closure",14,"Don't treat me like"
"evermore","closure",15,"Some situation that needs to be handled"
"evermore","closure",16,"I'm fine with my spite"
"evermore","closure",17,"And my tears, and my beers and my candles"
"evermore","closure",18,"I can feel you smoothing me over"
"evermore","closure",19,"Yes, I got your letter"
"evermore","closure",20,"Yes, I'm doing better"
"evermore","closure",21,"It cut deep to know ya, right to the bone"
"evermore","closure",22,"Yes, I got your letter"
"evermore","closure",23,"Yes, I'm doing better"
"evermore","closure",24,"I know that it's over, I don't need your"
"evermore","closure",25,"Closure, your closure"
"evermore","closure",26,"Your closure, your closure"
"evermore","closure",27,"I know I'm just a wrinkle in your new life"
"evermore","closure",28,"Staying friends would iron it out so nice"
"evermore","closure",29,"Guilty, guilty, reaching out across the sea"
"evermore","closure",30,"That you put between you and me"
"evermore","closure",31,"But it's fake and it's oh so unnecessary"
"evermore","closure",32,"Yes, I got your letter"
"evermore","closure",33,"Yes, I'm doing better"
"evermore","closure",34,"It cut deep to know ya, right to the bone"
"evermore","closure",35,"Yes, I got your letter"
"evermore","closure",36,"Yes, I'm doing better"
"evermore","closure",37,"I know that it's over, I don't need your"
"evermore","closure",38,"Closure, closure, your closure"
"evermore","closure",39,"Your closure"
"evermore","evermore",1,"Gray November"
"evermore","evermore",2,"I've been down since July"
"evermore","evermore",3,"Motion capture"
"evermore","evermore",4,"Put me in a bad light"
"evermore","evermore",5,"I replay my footsteps on each stepping stone"
"evermore","evermore",6,"Trying to find the one where I went wrong"
"evermore","evermore",7,"Writing letters"
"evermore","evermore",8,"Addressed to the fire"
"evermore","evermore",9,"And I was catching my breath"
"evermore","evermore",10,"Staring out an open window"
"evermore","evermore",11,"Catching my death"
"evermore","evermore",12,"And I couldn't be sure"
"evermore","evermore",13,"I had a feeling so peculiar"
"evermore","evermore",14,"That this pain would be for"
"evermore","evermore",15,"Evermore"
"evermore","evermore",16,"Hey December"
"evermore","evermore",17,"Guess I'm feeling unmoored"
"evermore","evermore",18,"Can't remember"
"evermore","evermore",19,"What I used to fight for"
"evermore","evermore",20,"I rewind the tape, but all it does is pause"
"evermore","evermore",21,"On the very moment all was lost"
"evermore","evermore",22,"Sending signals"
"evermore","evermore",23,"To be double-crossed"
"evermore","evermore",24,"And I was catching my breath"
"evermore","evermore",25,"Barefoot in the wildest winter"
"evermore","evermore",26,"Catching my death"
"evermore","evermore",27,"And I couldn't be sure"
"evermore","evermore",28,"I had a feeling so peculiar"
"evermore","evermore",29,"That this pain would be for"
"evermore","evermore",30,"Evermore"
"evermore","evermore",31,"(Evermore)"
"evermore","evermore",32,"Can't not think of all the cost"
"evermore","evermore",33,"And the things that will be lost"
"evermore","evermore",34,"Oh, can we just get a pause?"
"evermore","evermore",35,"To be certain, we'll be tall again"
"evermore","evermore",36,"Whether weather be the frost"
"evermore","evermore",37,"Or the violence of the dog days"
"evermore","evermore",38,"I'm on waves, out being tossed"
"evermore","evermore",39,"Is there a line that I could just go cross?"
"evermore","evermore",40,"And when I was shipwrecked (Can't think of all the cost)"
"evermore","evermore",41,"I thought of you (All the things that will be lost now)"
"evermore","evermore",42,"In the cracks of light (Can we just get a pause?)"
"evermore","evermore",43,"I dreamed of you (To be certain we'll be tall again, if you think of all the costs)"
"evermore","evermore",44,"It was real enough (Whether weather be the frost)"
"evermore","evermore",45,"To get me through (Or the violence of the dog days)"
"evermore","evermore",46,"(Or the violence of the dog days)"
"evermore","evermore",47,"(Out on waves, being tossed)"
"evermore","evermore",48,"(I'm on waves, out being tossed)"
"evermore","evermore",49,"I swear (Is there a line that we can just go cross?)"
"evermore","evermore",50,"You were there"
"evermore","evermore",51,"And I was catching my breath"
"evermore","evermore",52,"Floors of a cabin creaking under my step"
"evermore","evermore",53,"And I couldn't be sure"
"evermore","evermore",54,"I had a feeling so peculiar"
"evermore","evermore",55,"This pain wouldn't be for"
"evermore","evermore",56,"Evermore"
"evermore","evermore",57,"Evermore"
"evermore","evermore",58,"Evermore"
"evermore","evermore",59,"This pain wouldn't be for evermore"
"evermore","evermore",60,"Evermore"
"evermore","right where you left me",1,"Friends break up, friends get married"
"evermore","right where you left me",2,"Strangers get born, strangers get buried"
"evermore","right where you left me",3,"Trends change, rumors fly through new skies"
"evermore","right where you left me",4,"But I'm right where you left me"
"evermore","right where you left me",5,"Matches burn after the other"
"evermore","right where you left me",6,"Pages turn and stick to each other"
"evermore","right where you left me",7,"Wages earned and lessons learned"
"evermore","right where you left me",8,"But I, I'm right where you left me"
"evermore","right where you left me",9,"Help, I'm still at the restaurant"
"evermore","right where you left me",10,"Still sitting in a corner I haunt"
"evermore","right where you left me",11,"Cross-legged in the dim light"
"evermore","right where you left me",12,"They say, ""What a sad sight"""
"evermore","right where you left me",13,"I, I swear you could hear a hair pin drop"
"evermore","right where you left me",14,"Right when I felt the moment stop"
"evermore","right where you left me",15,"Glass shattered on the white cloth"
"evermore","right where you left me",16,"Everybody moved on, I, I stayed there"
"evermore","right where you left me",17,"Dust collected on my pinned-up hair"
"evermore","right where you left me",18,"They expected me to find somewhere"
"evermore","right where you left me",19,"Some perspective, but I sat and stared"
"evermore","right where you left me",20,"Right where you left me"
"evermore","right where you left me",21,"You left me no, you left me no"
"evermore","right where you left me",22,"You left me no choice but to stay here forever"
"evermore","right where you left me",23,"You left me, you left me no, oh, you left me no"
"evermore","right where you left me",24,"You left me no choice but to stay here forever"
"evermore","right where you left me",25,"Did you ever hear about the girl who got frozen?"
"evermore","right where you left me",26,"Time went on for everybody else, she won't know it"
"evermore","right where you left me",27,"She's still twenty-three inside her fantasy"
"evermore","right where you left me",28,"How it was supposed to be"
"evermore","right where you left me",29,"Did you hear about the girl who lives in delusion?"
"evermore","right where you left me",30,"Breakups happen every day, you don't have to lose it"
"evermore","right where you left me",31,"She's still twenty-three inside her fantasy"
"evermore","right where you left me",32,"And you're sitting in front of me"
"evermore","right where you left me",33,"At the restaurant when I was still the one you want"
"evermore","right where you left me",34,"Cross-legged in the dim light, everything was just right"
"evermore","right where you left me",35,"I, I could feel the mascara run"
"evermore","right where you left me",36,"You told me that you met someone"
"evermore","right where you left me",37,"Glass shattered on the white cloth"
"evermore","right where you left me",38,"Everybody moved on"
"evermore","right where you left me",39,"Help, I'm still at the restaurant"
"evermore","right where you left me",40,"Still sitting in a corner I haunt"
"evermore","right where you left me",41,"Cross-legged in the dim light"
"evermore","right where you left me",42,"They say, ""What a sad sight"""
"evermore","right where you left me",43,"I, I stayed there"
"evermore","right where you left me",44,"Dust collected on my pinned-up hair"
"evermore","right where you left me",45,"I'm sure that you got a wife out there"
"evermore","right where you left me",46,"Kids and Christmas, but I'm unaware"
"evermore","right where you left me",47,"'Cause I'm right where I cause no harm"
"evermore","right where you left me",48,"Mind my business"
"evermore","right where you left me",49,"If our love died young"
"evermore","right where you left me",50,"I can't bear witness"
"evermore","right where you left me",51,"And it's been so long"
"evermore","right where you left me",52,"But if you ever think you got it wrong"
"evermore","right where you left me",53,"I'm right where"
"evermore","right where you left me",54,"You left me"
"evermore","right where you left me",55,"You left me no, oh, you left me no"
"evermore","right where you left me",56,"You left me no choice but to stay here forever"
"evermore","right where you left me",57,"You left me"
"evermore","right where you left me",58,"You left me no, oh, you left me no"
"evermore","right where you left me",59,"You left me no choice but to stay here forever"
"evermore","it's time to go",1,"When the dinner is cold and the chatter gets old"
"evermore","it's time to go",2,"You ask for the tab"
"evermore","it's time to go",3,"Or that moment again, he's insisting that friends"
"evermore","it's time to go",4,"Look at each other like that"
